iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	44314	Rarefaction	1	1497.81020470453	1489.43330124512	1506.18710816395	0.88998436759222	0.889245665827142	0.890723069357298	Assemblage1	0.889984367604971	44314	Rarefaction	1	1497.81020470308	1487.39627843246	1508.22413097369
Assemblage1	45106	Rarefaction	1	1502.00274729394	1493.58599010641	1510.41950448146	0.891245509478688	0.890511380669749	0.891979638287627	Assemblage1	0.891245509376876	45106	Rarefaction	1	1502.00274704894	1491.56323182258	1512.44226227529
Assemblage1	45897	Rarefaction	1	1506.0921877196	1497.63641672365	1514.54795871555	0.892476763175134	0.891747189865075	0.893206336485193	Assemblage1	0.892476762964861	45897	Rarefaction	1	1506.09218698077	1495.62785714956	1516.55651681197
Assemblage1	46688	Rarefaction	1	1510.0875172723	1501.5934971538	1518.5815373908	0.893680725521289	0.892955695451506	0.894405755591072	Assemblage1	0.893680724955646	46688	Rarefaction	1	1510.08751525465	1499.59907836862	1520.57595214068
Assemblage1	47480	Rarefaction	1	1513.99706306723	1505.46548819103	1522.52863794343	0.89485980572112	0.894139311804983	0.895580299637256	Assemblage1	0.894859805303329	47480	Rarefaction	1	1513.99706167025	1503.48516147357	1524.50896186693
Assemblage1	48271	Rarefaction	1	1517.81422828759	1509.24586544885	1526.38259112633	0.896011918215672	0.895295941393708	0.896727895037636	Assemblage1	0.896011917998389	48271	Rarefaction	1	1517.81422772527	1507.27953915422	1528.34891629631
Assemblage1	49062	Rarefaction	1	1521.54711363912	1512.94266031134	1530.15156696689	0.897139415811685	0.896427942262106	0.897850889361264	Assemblage1	0.897139415656908	49062	Rarefaction	1	1521.54711316561	1510.99024595831	1532.10398037291
Assemblage1	49854	Rarefaction	1	1525.20324203129	1516.56333076336	1533.84315329922	0.898244486684878	0.897537507769721	0.898951465600036	Assemblage1	0.898244486306925	49854	Rarefaction	1	1525.20324079668	1514.62476161177	1535.7817199816
Assemblage1	50645	Rarefaction	1	1528.77619528521	1520.10152841263	1537.45086215779	0.899325110872439	0.898622606128631	0.900027615616247	Assemblage1	0.899325110953082	50645	Rarefaction	1	1528.7761957352	1518.17668988526	1539.37570158514
Assemblage1	51436	Rarefaction	1	1532.27331892565	1523.56453464878	1540.98210320252	0.900383432743544	0.899685386922537	0.901081478564552	Assemblage1	0.90038343231747	51436	Rarefaction	1	1532.27331776388	1521.65332220857	1542.8933133192
Assemblage1	52228	Rarefaction	1	1535.70144813532	1526.95912448562	1544.44377178503	0.901421450653597	0.900727853644301	0.902115047662893	Assemblage1	0.901421450907097	52228	Rarefaction	1	1535.70144907145	1525.06145029268	1546.34144785022
Assemblage1	53019	Rarefaction	1	1539.05436103894	1530.27914324331	1547.82957883456	0.902437213861234	0.901748043845927	0.903126383876542	Assemblage1	0.902437213877154	53019	Rarefaction	1	1539.05436108134	1528.39487830165	1549.71384386103
Assemblage1	53810	Rarefaction	1	1542.33875348263	1533.53122721984	1551.14627974542	0.903432686826327	0.902747927137421	0.904117446515232	Assemblage1	0.903432686722114	53810	Rarefaction	1	1542.33875329068	1531.66025719781	1553.01724938356
Assemblage1	54602	Rarefaction	1	1545.56087030541	1536.72156530147	1554.40017530936	0.904409703556107	0.903729342584744	0.905090064527469	Assemblage1	0.904409703943645	54602	Rarefaction	1	1545.5608716899	1534.86379113504	1556.25795224475
Assemblage1	55393	Rarefaction	1	1548.7146938201	1539.84420447636	1557.58518316385	0.905366383931266	0.904690398468608	0.906042369393924	Assemblage1	0.905366383802848	55393	Rarefaction	1	1548.71469342668	1537.99947880354	1559.42990804981
Assemblage1	56184	Rarefaction	1	1551.80635906436	1542.90522430898	1560.70749381973	0.906304535693927	0.905632907595737	0.906976163792118	Assemblage1	0.906304535085948	56184	Rarefaction	1	1551.80635706952	1541.07342909616	1562.53928504287
Assemblage1	56975	Rarefaction	1	1554.8378025699	1545.90654689825	1563.76905824155	0.907224697311741	0.906557407923684	0.907891986699798	Assemblage1	0.907224696898788	56975	Rarefaction	1	1554.83780107549	1544.08755406826	1565.58804808272
Assemblage1	57767	Rarefaction	1	1557.81459958324	1548.85369646392	1566.77550270256	0.908128515596606	0.907465551195804	0.908791479997409	Assemblage1	0.908128515600511	57767	Rarefaction	1	1557.81459954273	1547.04739562422	1568.58180346125
Assemblage1	58558	Rarefaction	1	1560.73100999246	1551.74099434077	1569.72102564416	0.909014204411526	0.908355539826459	0.909672868996593	Assemblage1	0.909014204361611	58558	Rarefaction	1	1560.7310100161	1549.94723769835	1571.51478233384
Assemblage1	59349	Rarefaction	1	1563.59252970352	1554.57388574417	1572.61117366288	0.909883391607965	0.909229006605252	0.910537776610678	Assemblage1	0.909883392327445	59349	Rarefaction	1	1563.59253203805	1552.79254158383	1574.39252249226
Assemblage1	60141	Rarefaction	1	1566.40430607588	1557.35747026157	1575.45114189019	0.910737603065703	0.910087482242694	0.911387723888712	Assemblage1	0.910737603575817	60141	Rarefaction	1	1566.40430780287	1555.58842021449	1577.22019539125
Assemblage1	60932	Rarefaction	1	1569.16080389386	1560.08627181232	1578.23533597541	0.911575121492825	0.91092923813208	0.912221004853571	Assemblage1	0.911575121099682	60932	Rarefaction	1	1569.16080249434	1558.32935774057	1579.9922472481
Assemblage1	61723	Rarefaction	1	1571.86710699249	1562.76532671745	1580.96888726754	0.912397458182446	0.911755790414646	0.913039125950247	Assemblage1	0.912397458705413	61723	Rarefaction	1	1571.86710849579	1561.02042101617	1582.71379597541
Assemblage1	62515	Rarefaction	1	1574.52798626913	1565.39936101619	1583.65661152207	0.913206031569954	0.912568562259406	0.913843500880501	Assemblage1	0.913206031670942	62515	Rarefaction	1	1574.52798662491	1563.66633886791	1585.3896343819
Assemblage1	63306	Rarefaction	1	1577.13810720373	1567.98309712705	1586.29311728041	0.913999191489174	0.913365892343152	0.914632490635195	Assemblage1	0.913999191378246	63306	Rarefaction	1	1577.13810669692	1566.2618043284	1588.01440906543
Assemblage1	64097	Rarefaction	1	1579.70218944506	1570.52121004564	1588.88316884449	0.914778345269869	0.914149192759119	0.915407497780619	Assemblage1	0.914778345431096	64097	Rarefaction	1	1579.70219002559	1568.81151158951	1590.59286846168
Assemblage1	64889	Rarefaction	1	1582.22467006928	1573.01809463929	1591.43124549927	0.915544815300976	0.914919790539476	0.916169840062476	Assemblage1	0.915544815486535	64889	Rarefaction	1	1582.22467072347	1571.31986539761	1593.12947604933
Assemblage1	65680	Rarefaction	1	1584.70040944656	1575.46866610905	1593.93215278408	0.916297016646083	0.915676089777087	0.916917943515078	Assemblage1	0.916297017078065	65680	Rarefaction	1	1584.7004108892	1573.78175471099	1595.61906706741
Assemblage1	66471	Rarefaction	1	1587.13380426692	1577.87727908604	1596.3903294478	0.917036263287685	0.916419409138527	0.917653117436843	Assemblage1	0.917036263158806	66471	Rarefaction	1	1587.13380380566	1576.20154352709	1598.06606408424
Assemblage1	67263	Rarefaction	1	1589.52899268875	1580.2480319329	1598.80995344459	0.917763791783509	0.917150989745833	0.918376593821186	Assemblage1	0.917763792053127	67263	Rarefaction	1	1589.52899372385	1578.5833523562	1600.4746350915
Assemblage1	68054	Rarefaction	1	1591.88102497276	1582.57602772393	1601.18602222159	0.918478079630462	0.917869298334544	0.91908686092638	Assemblage1	0.918478079299757	68054	Rarefaction	1	1591.88102383925	1580.92224468534	1602.83980299317
Assemblage1	68845	Rarefaction	1	1594.19400807452	1584.86533372181	1603.52268242722	0.919180357018691	0.918575569709662	0.91978514432772	Assemblage1	0.919180356761265	68845	Rarefaction	1	1594.19400719514	1583.22231577153	1605.16569861874
Assemblage1	69637	Rarefaction	1	1596.47181379506	1587.11978412613	1605.823843464	0.919871782958766	0.919270967372295	0.920472598545236	Assemblage1	0.919871783214011	69637	Rarefaction	1	1596.47181470702	1585.48740576195	1607.45622365209
Assemblage1	70428	Rarefaction	1	1598.70967375845	1589.33466146032	1608.08468605658	0.92055089505098	0.919954018397449	0.921147771704511	Assemblage1	0.920550894607303	70428	Rarefaction	1	1598.70967217603	1587.71276779369	1609.70657655836
Assemblage1	71219	Rarefaction	1	1600.91143569868	1591.51377592084	1610.30909547653	0.921218847684569	0.920625881725512	0.921811813643626	Assemblage1	0.92121884794552	71219	Rarefaction	1	1600.91143653819	1589.90223722621	1611.92063585017
Assemblage1	72011	Rarefaction	1	1603.08073189998	1593.66072419782	1612.50073960214	0.921876729595598	0.921287650515011	0.922465808676184	Assemblage1	0.921876729532062	72011	Rarefaction	1	1603.08073167886	1592.05940857084	1614.10205478687
Assemblage1	72802	Rarefaction	1	1605.21296730653	1595.77096031131	1614.65497430174	0.92252313602557	0.921937909740674	0.923108362310467	Assemblage1	0.922523135269367	72802	Rarefaction	1	1605.21296479914	1594.17972237111	1616.24620722717
Assemblage1	73593	Rarefaction	1	1607.31175627013	1597.84806305718	1616.77544948308	0.923159152481392	0.922577749401362	0.923740555561421	Assemblage1	0.923159152015981	73593	Rarefaction	1	1607.31175478977	1596.26676707979	1618.35674249975
Assemblage1	74385	Rarefaction	1	1609.38051486107	1599.8954147397	1618.86561498245	0.923785803858598	0.923208198751048	0.924363408966148	Assemblage1	0.923785803466045	74385	Rarefaction	1	1609.38051357868	1598.32393905939	1620.43708809798
Assemblage1	75176	Rarefaction	1	1611.41481471176	1601.90863433976	1620.92099508376	0.924401740467736	0.923827898110903	0.924975582824569	Assemblage1	0.924401740614176	75176	Rarefaction	1	1611.41481505839	1600.34683629571	1622.48279382107
Assemblage1	75967	Rarefaction	1	1613.41805824391	1603.89109053434	1622.94502595348	0.925007985083917	0.92443787469081	0.925578095477024	Assemblage1	0.925007985353461	75967	Rarefaction	1	1613.41805912208	1602.33883422774	1624.49728401641
Assemblage1	76758	Rarefaction	1	1615.39098925577	1605.84352079572	1624.93845771582	0.925604755808118	0.925038346230796	0.926171165385441	Assemblage1	0.925604755910275	76758	Rarefaction	1	1615.39098953024	1604.30067377474	1626.48130528574
Assemblage1	77550	Rarefaction	1	1617.33676601091	1607.76905185769	1626.90448016412	0.926193001159428	0.925630265528492	0.926755736790364	Assemblage1	0.926193000753583	77550	Rarefaction	1	1617.33676469722	1606.23549203783	1628.43803735661
Assemblage1	78341	Rarefaction	1	1619.25117189307	1609.6635122471	1628.83883153905	0.926771440888845	0.926212342736856	0.927330539040833	Assemblage1	0.926771441382309	78341	Rarefaction	1	1619.25117356688	1608.13910355898	1630.36324357478
Assemblage1	79132	Rarefaction	1	1621.13735576754	1611.53001930401	1630.74469223107	0.92734102234311	0.926785529561452	0.927896515124768	Assemblage1	0.927341022187375	79132	Rarefaction	1	1621.13735517912	1610.01462614704	1632.2600842112
Assemblage1	79924	Rarefaction	1	1622.99830295749	1613.37152833031	1632.62507758467	0.927902642239069	0.92735072693776	0.928454557540378	Assemblage1	0.927902642209316	79924	Rarefaction	1	1622.99830287294	1611.86503455152	1634.13157119436
Assemblage1	80715	Rarefaction	1	1624.8299470209	1615.18401648557	1634.47587755623	0.928455069629163	0.927906694625589	0.929003444632737	Assemblage1	0.928455069399995	80715	Rarefaction	1	1624.82994620427	1613.68628608264	1635.9736063259
Assemblage1	81506	Rarefaction	1	1626.63526680753	1616.97043258884	1636.30010102622	0.928999200825142	0.928454333238398	0.929544068411887	Assemblage1	0.928999200026452	81506	Rarefaction	1	1626.63526417841	1615.48133318387	1637.78919517294
Assemblage1	82298	Rarefaction	1	1628.41708876486	1618.73357448053	1638.10060304919	0.929535884734134	0.928994495839213	0.930077273629055	Assemblage1	0.929535884686822	82298	Rarefaction	1	1628.41708849848	1617.25299690924	1639.58118008772
Assemblage1	83089	Rarefaction	1	1630.17148976645	1620.46956116213	1639.87341837077	0.930063937689952	0.929525989783464	0.93060188559644	Assemblage1	0.93006393792379	83089	Rarefaction	1	1630.1714906466	1618.99737055317	1641.34561074004
Assemblage1	83880	Rarefaction	1	1631.90129227565	1622.18118645991	1641.62139809138	0.930584208737065	0.93004966835533	0.931118749118799	Assemblage1	0.930584208916412	83880	Rarefaction	1	1631.9012928921	1620.71725816994	1643.08532761427
