Subrepertoire	Sample	TCRa_reads	Observation_type	Shannon_diversity	Coverage
Ctsl-dependent	30903b-045	91891	Rarefaction	1181.14604990192	0.996212801212225
Ctsl-dependent	30903b-045	92170	Rarefaction	1181.22894480411	0.996231118782929
Ctsl-dependent	30903b-045	92449	Rarefaction	1181.31134897478	0.996249284594368
Ctsl-dependent	30903b-045	92729	Rarefaction	1181.39355931481	0.996267364599245
Ctsl-dependent	30903b-045	93008	Rarefaction	1181.47499335688	0.996285231284838
Ctsl-dependent	30903b-045	93287	Rarefaction	1181.55594951435	0.996302951095311
Ctsl-dependent	30903b-045	93566	Rarefaction	1181.63643207481	0.996320525614889
Ctsl-dependent	30903b-045	93846	Rarefaction	1181.71673101891	0.996338018624741
Ctsl-dependent	30903b-045	94125	Rarefaction	1181.79627712526	0.996355306722713
Ctsl-dependent	30903b-045	94404	Rarefaction	1181.87536193594	0.996372454163461
Ctsl-dependent	30903b-045	94684	Rarefaction	1181.9542702923	0.996389523162772
Ctsl-dependent	30903b-045	94963	Rarefaction	1182.03244288536	0.996406393286845
Ctsl-dependent	30903b-045	95242	Rarefaction	1182.11016598154	0.996423127209432
Ctsl-dependent	30903b-045	95522	Rarefaction	1182.18771974048	0.996439785630921
Ctsl-dependent	30903b-045	95801	Rarefaction	1182.26455416657	0.996456250995044
Ctsl-dependent	30903b-045	96080	Rarefaction	1182.34095042648	0.996472584443794
Ctsl-dependent	30903b-045	96359	Rarefaction	1182.41691263151	0.996488787369989
Ctsl-dependent	30903b-045	96639	Rarefaction	1182.49271439069	0.996504918527747
Ctsl-dependent	30903b-045	96918	Rarefaction	1182.56781764059	0.996520864054951
Ctsl-dependent	30903b-045	97197	Rarefaction	1182.64249783897	0.996536683132444
Ctsl-dependent	30903b-045	97477	Rarefaction	1182.71702391171	0.996552433109278
Ctsl-dependent	30903b-045	97756	Rarefaction	1182.79086684874	0.996568002795978
Ctsl-dependent	30903b-045	98035	Rarefaction	1182.86429747597	0.99658344995476
Ctsl-dependent	30903b-045	98315	Rarefaction	1182.93757966609	0.996598830573719
Ctsl-dependent	30903b-045	98594	Rarefaction	1183.01019365983	0.996614036052673
Ctsl-dependent	30903b-045	98873	Rarefaction	1183.0824055047	0.996629122780643
Ctsl-dependent	30903b-045	99152	Rarefaction	1183.15421849537	0.996644091983813
Ctsl-dependent	30903b-045	99432	Rarefaction	1183.22589092406	0.996658997902427
Ctsl-dependent	30903b-045	99711	Rarefaction	1183.29691426739	0.996673735265656
Ctsl-dependent	30903b-045	99990	Rarefaction	1183.36754850984	0.996688358697883
Ctsl-dependent	30903b-045	100270	Rarefaction	1183.43804789228	0.99670292117538
Ctsl-dependent	30903b-045	100549	Rarefaction	1183.50791188346	0.996717319836799
Ctsl-dependent	30903b-045	100828	Rarefaction	1183.57739633271	0.996731608031096
Ctsl-dependent	30903b-045	101108	Rarefaction	1183.6467511262	0.996745837508897
Ctsl-dependent	30903b-045	101387	Rarefaction	1183.71548413854	0.99675990774623
Ctsl-dependent	30903b-045	101666	Rarefaction	1183.7838466138	0.996773870856102
Ctsl-dependent	30903b-045	101945	Rarefaction	1183.8518417236	0.996787727923344
Ctsl-dependent	30903b-045	102225	Rarefaction	1183.91971399927	0.996801529123474
Ctsl-dependent	30903b-045	102504	Rarefaction	1183.98698168173	0.996815176938599
Ctsl-dependent	30903b-045	102783	Rarefaction	1184.05389066358	0.996828721893933
Ctsl-dependent	30903b-045	103063	Rarefaction	1184.12068173291	0.996842213023454
Ctsl-dependent	30903b-045	103342	Rarefaction	1184.18688062212	0.996855554988118
Ctsl-dependent	30903b-045	103621	Rarefaction	1184.25272941349	0.996868797161662
Ctsl-dependent	30903b-045	103901	Rarefaction	1184.31846499891	0.996881987474665
Ctsl-dependent	30903b-045	104180	Rarefaction	1184.38362063013	0.996895032699322
Ctsl-dependent	30903b-045	104459	Rarefaction	1184.448434306	0.996907981095619
Ctsl-dependent	30903b-045	104738	Rarefaction	1184.51290872086	0.996920833626364
Ctsl-dependent	30903b-045	105018	Rarefaction	1184.57727598986	0.996933636800161
Ctsl-dependent	30903b-045	105297	Rarefaction	1184.64107879883	0.996946300109876
Ctsl-dependent	30903b-045	105576	Rarefaction	1184.70455029641	0.996958870380189
Ctsl-dependent	30903b-045	105856	Rarefaction	1184.7679188231	0.996971393090291
Ctsl-dependent	30903b-045	106135	Rarefaction	1184.83073437429	0.99698377970409
Ctsl-dependent	30903b-045	106414	Rarefaction	1184.89322626578	0.996996076007308
Ctsl-dependent	30903b-045	106694	Rarefaction	1184.95561947186	0.997008326480843
Ctsl-dependent	30903b-045	106973	Rarefaction	1185.01747043101	0.997020444501028
Ctsl-dependent	30903b-045	107252	Rarefaction	1185.07900532203	0.997032474847707
Ctsl-dependent	30903b-045	107531	Rarefaction	1185.14022646542	0.997044418378104
Ctsl-dependent	30903b-045	107811	Rarefaction	1185.20135389354	0.997056318287204
Ctsl-dependent	30903b-045	108090	Rarefaction	1185.26195365124	0.997068090415743
Ctsl-dependent	30903b-045	108369	Rarefaction	1185.32224662945	0.997079778245849
Ctsl-dependent	30903b-045	108649	Rarefaction	1185.38244989067	0.997091424041523
Ctsl-dependent	30903b-045	108928	Rarefaction	1185.44213554236	0.997102945429874
Ctsl-dependent	30903b-045	109207	Rarefaction	1185.50152170484	0.997114384954451
Ctsl-dependent	30903b-045	109487	Rarefaction	1185.5608215627	0.9971257839733
Ctsl-dependent	30903b-045	109766	Rarefaction	1185.61961395449	0.997137061850878
Ctsl-dependent	30903b-045	110045	Rarefaction	1185.67811337472	0.997148260217049
Ctsl-dependent	30903b-045	110324	Rarefaction	1185.73632188039	0.997159379837711
Ctsl-dependent	30903b-045	110604	Rarefaction	1185.79444899933	0.997170460907047
Ctsl-dependent	30903b-045	110883	Rarefaction	1185.85208153431	0.997181425026445
Ctsl-dependent	30903b-045	111162	Rarefaction	1185.90942974211	0.997192312650269
Ctsl-dependent	30903b-045	111442	Rarefaction	1185.96669979533	0.997203163128893
Ctsl-dependent	30903b-045	111721	Rarefaction	1186.02348462295	0.997213899685428
Ctsl-dependent	30903b-045	112000	Rarefaction	1186.07999147962	0.997224561923363
Ctsl-dependent	30903b-045	112280	Rarefaction	1186.13642332842	0.997235188372787
Ctsl-dependent	30903b-045	112559	Rarefaction	1186.19237914655	0.997245703833614
Ctsl-dependent	30903b-045	112838	Rarefaction	1186.24806286514	0.997256147082138
Ctsl-dependent	30903b-045	113117	Rarefaction	1186.30347680456	0.997266518804553
Ctsl-dependent	30903b-045	113397	Rarefaction	1186.35881975562	0.997276856473568
Ctsl-dependent	30903b-045	113676	Rarefaction	1186.41369850649	0.997287086921738
Ctsl-dependent	30903b-045	113955	Rarefaction	1186.46831312905	0.997297247860552
Ctsl-dependent	30903b-045	114235	Rarefaction	1186.52285980699	0.997307375995719
Ctsl-dependent	30903b-045	114514	Rarefaction	1186.57695096084	0.997317399635027
Ctsl-dependent	30903b-045	114793	Rarefaction	1186.63078350948	0.997327355716919
Ctsl-dependent	30903b-045	115073	Rarefaction	1186.68455123875	0.997337280202355
Ctsl-dependent	30903b-045	115352	Rarefaction	1186.73787165699	0.997347102833708
Ctsl-dependent	30903b-045	115631	Rarefaction	1186.79093904087	0.997356859797267
Ctsl-dependent	30903b-045	115911	Rarefaction	1186.84394419088	0.997366586331302
Ctsl-dependent	30903b-045	116190	Rarefaction	1186.89651018545	0.997376213571641
Ctsl-dependent	30903b-045	116469	Rarefaction	1186.9488286129	0.997385776974918
Ctsl-dependent	30903b-045	116748	Rarefaction	1187.00090133094	0.997395277137717
Ctsl-dependent	30903b-045	117028	Rarefaction	1187.05291510665	0.997404748365252
Ctsl-dependent	30903b-045	117307	Rarefaction	1187.1045003466	0.997414123591559
Ctsl-dependent	30903b-045	117586	Rarefaction	1187.15584497109	0.997423437332637
Ctsl-dependent	30903b-045	117866	Rarefaction	1187.207133414	0.997432723216003
Ctsl-dependent	30903b-045	118145	Rarefaction	1187.25800090053	0.997441915481282
Ctsl-dependent	30903b-045	118424	Rarefaction	1187.30863272502	0.997451047962068
Ctsl-dependent	30903b-045	118704	Rarefaction	1187.35921073773	0.997460153626934
Ctsl-dependent	30903b-045	118983	Rarefaction	1187.40937535823	0.997469167985921
Ctsl-dependent	30903b-045	119262	Rarefaction	1187.45930932384	0.997478124208153
Ctsl-dependent	30903b-045	119541	Rarefaction	1187.50901385414	0.997487022830946
Ctsl-dependent	30903b-045	119821	Rarefaction	1187.55866792134	0.997495895974669
Ctsl-dependent	30903b-045	120100	Rarefaction	1187.60791815711	0.997504680787774
Ctsl-dependent	30903b-045	120379	Rarefaction	1187.65694403821	0.997513409582355
Ctsl-dependent	30903b-045	120659	Rarefaction	1187.70592132643	0.997522113862518
Ctsl-dependent	30903b-045	120938	Rarefaction	1187.75450194923	0.997530731966286
Ctsl-dependent	30903b-045	121217	Rarefaction	1187.80286279957	0.997539295585699
Ctsl-dependent	30903b-045	121497	Rarefaction	1187.85117738022	0.997547835623753
Ctsl-dependent	30903b-045	121776	Rarefaction	1187.89910202843	0.997556291577697
Ctsl-dependent	30903b-045	122055	Rarefaction	1187.94681128618	0.997564694533195
Ctsl-dependent	30903b-045	122334	Rarefaction	1187.99430654165	0.997573044975937
Ctsl-dependent	30903b-045	122614	Rarefaction	1188.04175828795	0.997581373036463
Ctsl-dependent	30903b-045	122893	Rarefaction	1188.08882916632	0.997589619704852
Ctsl-dependent	30903b-045	123172	Rarefaction	1188.13569032728	0.997597815288282
Ctsl-dependent	30903b-045	123452	Rarefaction	1188.18251004552	0.99760598935508
Ctsl-dependent	30903b-045	123731	Rarefaction	1188.22895534744	0.997614083981477
Ctsl-dependent	30903b-045	124010	Rarefaction	1188.27519499765	0.997622128907953
Ctsl-dependent	30903b-045	124290	Rarefaction	1188.32139528908	0.997630153156766
Ctsl-dependent	30903b-045	124569	Rarefaction	1188.36722727092	0.997638099860288
Ctsl-dependent	30903b-045	124848	Rarefaction	1188.41285788184	0.997645998208012
Ctsl-dependent	30903b-045	125127	Rarefaction	1188.45828841178	0.997653848638044
Ctsl-dependent	30903b-045	125407	Rarefaction	1188.5036818532	0.997661679467693
Ctsl-dependent	30903b-045	125686	Rarefaction	1188.54871540746	0.997669435193511
Ctsl-dependent	30903b-045	125965	Rarefaction	1188.59355275522	0.997677144293557
Ctsl-dependent	30903b-045	126245	Rarefaction	1188.63835482058	0.99768483457171
Ctsl-dependent	30903b-045	126524	Rarefaction	1188.68280293883	0.997692451516546
Ctsl-dependent	30903b-045	126803	Rarefaction	1188.72705877352	0.997700023089056
Ctsl-dependent	30903b-045	127083	Rarefaction	1188.77128095717	0.997707576594786
Ctsl-dependent	30903b-045	127362	Rarefaction	1188.81515506255	0.997715058486677
Ctsl-dependent	30903b-045	127641	Rarefaction	1188.85884049681	0.997722496223527
Ctsl-dependent	30903b-045	127920	Rarefaction	1188.90233855866	0.997729890201638
Ctsl-dependent	30903b-045	128200	Rarefaction	1188.94580531473	0.997737267083865
Ctsl-dependent	30903b-045	128479	Rarefaction	1188.98893149064	0.997744574568716
Ctsl-dependent	30903b-045	128758	Rarefaction	1189.03187382333	0.99775183946541
Ctsl-dependent	30903b-045	129038	Rarefaction	1189.07478640193	0.997759087967822
Ctsl-dependent	30903b-045	129317	Rarefaction	1189.11736405074	0.997766268680753
Ctsl-dependent	30903b-045	129596	Rarefaction	1189.15976130551	0.997773407941672
Ctsl-dependent	30903b-045	129876	Rarefaction	1189.20213038866	0.997780531489157
Ctsl-dependent	30903b-045	130155	Rarefaction	1189.24416981198	0.997787588809839
Ctsl-dependent	30903b-045	130434	Rarefaction	1189.28603242858	0.997794605781597
Ctsl-dependent	30903b-045	130713	Rarefaction	1189.3277191943	0.997801582764499
Ctsl-dependent	30903b-045	130993	Rarefaction	1189.36937979464	0.99780854491013
Ctsl-dependent	30903b-045	131272	Rarefaction	1189.41071769296	0.997815442843086
Ctsl-dependent	30903b-045	131551	Rarefaction	1189.45188315266	0.997822301849208
Ctsl-dependent	30903b-045	131831	Rarefaction	1189.49302381399	0.997829146651063
Ctsl-dependent	30903b-045	132110	Rarefaction	1189.53384692958	0.99783592870223
Ctsl-dependent	30903b-045	132389	Rarefaction	1189.57450085191	0.997842672857132
Ctsl-dependent	30903b-045	132669	Rarefaction	1189.61513134623	0.997849403422856
Ctsl-dependent	30903b-045	132948	Rarefaction	1189.65544926955	0.997856072658785
Ctsl-dependent	30903b-045	133227	Rarefaction	1189.69560108918	0.997862704999957
Ctsl-dependent	30903b-045	133506	Rarefaction	1189.73558780965	0.997869300772736
Ctsl-dependent	30903b-045	133786	Rarefaction	1189.7755529716	0.997875883747777
Ctsl-dependent	30903b-045	134065	Rarefaction	1189.81521195677	0.997882407225366
Ctsl-dependent	30903b-045	134344	Rarefaction	1189.85470897971	0.997888895098945
Ctsl-dependent	30903b-045	134624	Rarefaction	1189.89418567211	0.997895370746695
Ctsl-dependent	30903b-045	134903	Rarefaction	1189.9333609718	0.997901788227506
Ctsl-dependent	30903b-045	135182	Rarefaction	1189.97237721407	0.997908171040313
Ctsl-dependent	30903b-045	135462	Rarefaction	1190.01137432801	0.997914542183012
Ctsl-dependent	30903b-045	135741	Rarefaction	1190.05007477952	0.997920856451361
Ctsl-dependent	30903b-045	136020	Rarefaction	1190.08861901635	0.997927136961221
Ctsl-dependent	30903b-045	136299	Rarefaction	1190.12700798612	0.997933384009486
Ctsl-dependent	30903b-045	136579	Rarefaction	1190.1653794682	0.997939620102926
Ctsl-dependent	30903b-045	136858	Rarefaction	1190.20346023808	0.997945800989955
Ctsl-dependent	30903b-045	137137	Rarefaction	1190.2413885484	0.99795194929088
Ctsl-dependent	30903b-045	137417	Rarefaction	1190.27930048226	0.997958087154439
Ctsl-dependent	30903b-045	137696	Rarefaction	1190.3169261273	0.997964171022455
Ctsl-dependent	30903b-045	137975	Rarefaction	1190.35440204297	0.997970223154838
Ctsl-dependent	30903b-045	138255	Rarefaction	1190.39186268984	0.997976265351479
Ctsl-dependent	30903b-045	138534	Rarefaction	1190.42904134294	0.997982254730842
Ctsl-dependent	30903b-045	138813	Rarefaction	1190.46607295352	0.997988213200025
Ctsl-dependent	30903b-045	139093	Rarefaction	1190.50309033538	0.997994162221232
Ctsl-dependent	30903b-045	139094	Observed	1190.50322227753	0.997994183412922
Ctsl-independent	30903b-045	1	Rarefaction	1	0.00544620803868201
Ctsl-independent	30903b-045	314	Rarefaction	163.954542739486	0.497707720800827
Ctsl-independent	30903b-045	628	Rarefaction	237.783370439761	0.61355115505647
Ctsl-independent	30903b-045	942	Rarefaction	285.045314006839	0.677063946245964
Ctsl-independent	30903b-045	1255	Rarefaction	319.024848750123	0.719437776086657
Ctsl-independent	30903b-045	1569	Rarefaction	345.246847443905	0.750641691968707
Ctsl-independent	30903b-045	1883	Rarefaction	366.263006978239	0.774809028860413
Ctsl-independent	30903b-045	2196	Rarefaction	383.557720216642	0.794168587367492
Ctsl-independent	30903b-045	2510	Rarefaction	398.198824122275	0.810201480152743
Ctsl-independent	30903b-045	2824	Rarefaction	410.764123552675	0.823712123871296
Ctsl-independent	30903b-045	3137	Rarefaction	421.665250121488	0.835255816923278
Ctsl-independent	30903b-045	3451	Rarefaction	431.291776701908	0.845319753216026
Ctsl-independent	30903b-045	3765	Rarefaction	439.84500861475	0.854165042296683
Ctsl-independent	30903b-045	4079	Rarefaction	447.506606283232	0.862015616445209
Ctsl-independent	30903b-045	4392	Rarefaction	454.396841875612	0.869020695029461
Ctsl-independent	30903b-045	4706	Rarefaction	460.671203011846	0.875356964891324
Ctsl-independent	30903b-045	5020	Rarefaction	466.396343793688	0.88110520915061
Ctsl-independent	30903b-045	5333	Rarefaction	471.629325756494	0.886333043476439
Ctsl-independent	30903b-045	5647	Rarefaction	476.463634923525	0.891141531882635
Ctsl-independent	30903b-045	5961	Rarefaction	480.931945833923	0.895568917685381
Ctsl-independent	30903b-045	6274	Rarefaction	485.063628878429	0.899648876462399
Ctsl-independent	30903b-045	6588	Rarefaction	488.920652726266	0.903446101492653
Ctsl-independent	30903b-045	6902	Rarefaction	492.519766149354	0.906979775999386
Ctsl-independent	30903b-045	7216	Rarefaction	495.887132043385	0.910277771920811
Ctsl-independent	30903b-045	7529	Rarefaction	499.035628752927	0.913354480839038
Ctsl-independent	30903b-045	7843	Rarefaction	502.005007260155	0.91625015313055
Ctsl-independent	30903b-045	8157	Rarefaction	504.802104522906	0.918972571046598
Ctsl-independent	30903b-045	8470	Rarefaction	507.433878989655	0.921529469369017
Ctsl-independent	30903b-045	8784	Rarefaction	509.930472083984	0.923950908363129
Ctsl-independent	30903b-045	9098	Rarefaction	512.295080029948	0.926240615892705
Ctsl-independent	30903b-045	9411	Rarefaction	514.531286319908	0.928402623773332
Ctsl-independent	30903b-045	9725	Rarefaction	516.662776872927	0.930460294030359
Ctsl-independent	30903b-045	10039	Rarefaction	518.690667066188	0.932415083557172
Ctsl-independent	30903b-045	10352	Rarefaction	520.616547106476	0.934268879333759
Ctsl-independent	30903b-045	10666	Rarefaction	522.459559873328	0.936040404142593
Ctsl-independent	30903b-045	10980	Rarefaction	524.219606244884	0.937729810315135
Ctsl-independent	30903b-045	11294	Rarefaction	525.902313270694	0.939342729415426
Ctsl-independent	30903b-045	11607	Rarefaction	527.507779357655	0.940879471110798
Ctsl-independent	30903b-045	11921	Rarefaction	529.050917144423	0.942354493725172
Ctsl-independent	30903b-045	12235	Rarefaction	530.530749795671	0.943767020076397
Ctsl-independent	30903b-045	12548	Rarefaction	531.946749801101	0.945116707994918
Ctsl-independent	30903b-045	12862	Rarefaction	533.311540364672	0.946415729076299
Ctsl-independent	30903b-045	13176	Rarefaction	534.623801549472	0.947662947064247
Ctsl-independent	30903b-045	13489	Rarefaction	535.882624432496	0.948857626713001
Ctsl-independent	30903b-045	13803	Rarefaction	537.098848484753	0.95001016743915
Ctsl-independent	30903b-045	14117	Rarefaction	538.270966541642	0.951119238361378
Ctsl-independent	30903b-045	14431	Rarefaction	539.401378809629	0.952187210623763
Ctsl-independent	30903b-045	14744	Rarefaction	540.488897447955	0.953213064544128
Ctsl-independent	30903b-045	15058	Rarefaction	541.542533942099	0.954205390910027
Ctsl-independent	30903b-045	15372	Rarefaction	542.560676005487	0.955162749761699
Ctsl-independent	30903b-045	15685	Rarefaction	543.542032280696	0.956084016855888
Ctsl-independent	30903b-045	15999	Rarefaction	544.494540681259	0.956976723575727
Ctsl-independent	30903b-045	16313	Rarefaction	545.416574654691	0.957839414785764
Ctsl-independent	30903b-045	16626	Rarefaction	546.306794997295	0.958670918242357
Ctsl-independent	30903b-045	16940	Rarefaction	547.172253395475	0.959477892083626
Ctsl-independent	30903b-045	17254	Rarefaction	548.011341823728	0.960258899242417
Ctsl-independent	30903b-045	17568	Rarefaction	548.825262779109	0.961015126205516
Ctsl-independent	30903b-045	17881	Rarefaction	549.612667184369	0.96174539111346
Ctsl-independent	30903b-045	18195	Rarefaction	550.379645764809	0.962455405929924
Ctsl-independent	30903b-045	18509	Rarefaction	551.124644891342	0.963143787631186
Ctsl-independent	30903b-045	18822	Rarefaction	551.846333430064	0.96380937212076
Ctsl-independent	30903b-045	19136	Rarefaction	552.550208661374	0.964457287726002
Ctsl-independent	30903b-045	19450	Rarefaction	553.234770408885	0.965086204241456
Ctsl-independent	30903b-045	19763	Rarefaction	553.898718269623	0.965694988088092
Ctsl-independent	30903b-045	20077	Rarefaction	554.547041787048	0.966288268113342
Ctsl-independent	30903b-045	20391	Rarefaction	555.17829934801	0.966864772086837
Ctsl-independent	30903b-045	20704	Rarefaction	555.791229334979	0.96742340463221
Ctsl-independent	30903b-045	21018	Rarefaction	556.390382832033	0.967968363624716
Ctsl-independent	30903b-045	21332	Rarefaction	556.974379166527	0.968498436794785
