Genotype	Sample	TCRa_reads	Observation_type	Shannon_diversity	Coverage
CtslDeltaTEC	30903b-050	231560	Rarefaction	2064.69591037439	0.967857048030131
CtslDeltaTEC	30903b-050	232332	Rarefaction	2065.13565883719	0.967954580770056
CtslDeltaTEC	30903b-050	233104	Rarefaction	2065.57299636895	0.968051375093873
CtslDeltaTEC	30903b-050	233876	Rarefaction	2066.00794289759	0.968147437746419
CtslDeltaTEC	30903b-050	234648	Rarefaction	2066.44051907403	0.968242775331191
CtslDeltaTEC	30903b-050	235419	Rarefaction	2066.87018964847	0.968337272316665
CtslDeltaTEC	30903b-050	236191	Rarefaction	2067.2980900023	0.968431180337201
CtslDeltaTEC	30903b-050	236963	Rarefaction	2067.72367929876	0.968524382776555
CtslDeltaTEC	30903b-050	237735	Rarefaction	2068.14697915206	0.968616886012657
CtslDeltaTEC	30903b-050	238507	Rarefaction	2068.56800868881	0.9687086963158
CtslDeltaTEC	30903b-050	239279	Rarefaction	2068.98678723798	0.968799819959012
CtslDeltaTEC	30903b-050	240051	Rarefaction	2069.40333360647	0.968890263068969
CtslDeltaTEC	30903b-050	240823	Rarefaction	2069.81766650068	0.968980031772063
CtslDeltaTEC	30903b-050	241594	Rarefaction	2070.22927136799	0.969069017107362
CtslDeltaTEC	30903b-050	242366	Rarefaction	2070.63923633708	0.969157455902984
CtslDeltaTEC	30903b-050	243138	Rarefaction	2071.04704317443	0.969245238200137
CtslDeltaTEC	30903b-050	243910	Rarefaction	2071.4527093973	0.969332369884434
CtslDeltaTEC	30903b-050	244682	Rarefaction	2071.85625419031	0.969418856736363
CtslDeltaTEC	30903b-050	245454	Rarefaction	2072.25769343227	0.969504704502514
CtslDeltaTEC	30903b-050	246226	Rarefaction	2072.65704552021	0.969589918851368
CtslDeltaTEC	30903b-050	246997	Rarefaction	2073.05381444757	0.96967439625929
CtslDeltaTEC	30903b-050	247769	Rarefaction	2073.4490467238	0.969758361408772
CtslDeltaTEC	30903b-050	248541	Rarefaction	2073.8422429712	0.96984170983487
CtslDeltaTEC	30903b-050	249313	Rarefaction	2074.23341901422	0.969924447010006
CtslDeltaTEC	30903b-050	250085	Rarefaction	2074.62259287284	0.970006578322501
CtslDeltaTEC	30903b-050	250857	Rarefaction	2075.00977893445	0.970088109125862
CtslDeltaTEC	30903b-050	251629	Rarefaction	2075.39499562106	0.97016904471287
CtslDeltaTEC	30903b-050	252401	Rarefaction	2075.77825677996	0.970249390313402
CtslDeltaTEC	30903b-050	253172	Rarefaction	2076.15908648519	0.97032904818004
CtslDeltaTEC	30903b-050	253944	Rarefaction	2076.53848848203	0.970408230072352
CtslDeltaTEC	30903b-050	254716	Rarefaction	2076.91598262378	0.970486837405316
CtslDeltaTEC	30903b-050	255488	Rarefaction	2077.2915845414	0.970564875180377
CtslDeltaTEC	30903b-050	256260	Rarefaction	2077.66530847548	0.970642348412621
CtslDeltaTEC	30903b-050	257032	Rarefaction	2078.03717025447	0.970719262029631
CtslDeltaTEC	30903b-050	257804	Rarefaction	2078.40718366913	0.970795620906916
CtslDeltaTEC	30903b-050	258575	Rarefaction	2078.77488943862	0.970871332060941
CtslDeltaTEC	30903b-050	259347	Rarefaction	2079.14125392156	0.970946596660841
CtslDeltaTEC	30903b-050	260119	Rarefaction	2079.50581504481	0.971021320906159
CtslDeltaTEC	30903b-050	260891	Rarefaction	2079.86858519812	0.971095509510198
CtslDeltaTEC	30903b-050	261663	Rarefaction	2080.22957988666	0.971169167104878
CtslDeltaTEC	30903b-050	262435	Rarefaction	2080.58881202234	0.971242298303411
CtslDeltaTEC	30903b-050	263207	Rarefaction	2080.94629617568	0.971314907682229
CtslDeltaTEC	30903b-050	263978	Rarefaction	2081.30158509985	0.971386906704166
CtslDeltaTEC	30903b-050	264750	Rarefaction	2081.65561490268	0.971458486613033
CtslDeltaTEC	30903b-050	265522	Rarefaction	2082.00793667184	0.971529558119984
CtslDeltaTEC	30903b-050	266294	Rarefaction	2082.35856384552	0.971600125624199
CtslDeltaTEC	30903b-050	267066	Rarefaction	2082.70750844931	0.971670193455095
CtslDeltaTEC	30903b-050	267838	Rarefaction	2083.05478447979	0.97173976595316
CtslDeltaTEC	30903b-050	268610	Rarefaction	2083.40040477171	0.971808847352027
CtslDeltaTEC	30903b-050	269382	Rarefaction	2083.74438081913	0.971877441903751
CtslDeltaTEC	30903b-050	270153	Rarefaction	2084.08628430669	0.971945465852148
CtslDeltaTEC	30903b-050	270925	Rarefaction	2084.42701278331	0.97201309980771
CtslDeltaTEC	30903b-050	271697	Rarefaction	2084.76613522826	0.972080259347636
CtslDeltaTEC	30903b-050	272469	Rarefaction	2085.10366352654	0.972146948524424
CtslDeltaTEC	30903b-050	273241	Rarefaction	2085.43960983038	0.972213171369269
CtslDeltaTEC	30903b-050	274013	Rarefaction	2085.77398575013	0.972278931877833
CtslDeltaTEC	30903b-050	274785	Rarefaction	2086.10680209783	0.972344233995096
CtslDeltaTEC	30903b-050	275556	Rarefaction	2086.43764453072	0.972408997942587
CtslDeltaTEC	30903b-050	276328	Rarefaction	2086.76738086265	0.972473395592016
CtslDeltaTEC	30903b-050	277100	Rarefaction	2087.09559412104	0.972537346486026
CtslDeltaTEC	30903b-050	277872	Rarefaction	2087.42229438007	0.972600854437572
CtslDeltaTEC	30903b-050	278644	Rarefaction	2087.74749306413	0.972663923221235
CtslDeltaTEC	30903b-050	279416	Rarefaction	2088.07120157904	0.9727265565585
CtslDeltaTEC	30903b-050	280188	Rarefaction	2088.39342996911	0.972788758169395
CtslDeltaTEC	30903b-050	280960	Rarefaction	2088.71419046919	0.972850531706866
CtslDeltaTEC	30903b-050	281731	Rarefaction	2089.03308049001	0.972911801623025
CtslDeltaTEC	30903b-050	282503	Rarefaction	2089.35093775095	0.972972730444384
CtslDeltaTEC	30903b-050	283275	Rarefaction	2089.6673588509	0.973033241996379
CtslDeltaTEC	30903b-050	284047	Rarefaction	2089.98235281021	0.973093339814923
CtslDeltaTEC	30903b-050	284819	Rarefaction	2090.29593235344	0.973153027388143
CtslDeltaTEC	30903b-050	285591	Rarefaction	2090.60810545063	0.973212308201049
CtslDeltaTEC	30903b-050	286363	Rarefaction	2090.91888379248	0.973271185680849
CtslDeltaTEC	30903b-050	287134	Rarefaction	2091.22787649574	0.973329587739524
CtslDeltaTEC	30903b-050	287906	Rarefaction	2091.53589593086	0.973387669249027
CtslDeltaTEC	30903b-050	288678	Rarefaction	2091.84254918486	0.973445357556286
CtslDeltaTEC	30903b-050	289450	Rarefaction	2092.14784658717	0.973502655961551
CtslDeltaTEC	30903b-050	290222	Rarefaction	2092.45179802812	0.973559567746706
CtslDeltaTEC	30903b-050	290994	Rarefaction	2092.75441388757	0.973616096159753
CtslDeltaTEC	30903b-050	291766	Rarefaction	2093.05570097329	0.973672244442995
CtslDeltaTEC	30903b-050	292538	Rarefaction	2093.3556719054	0.97372801578668
CtslDeltaTEC	30903b-050	293309	Rarefaction	2093.65394839443	0.973783341825056
CtslDeltaTEC	30903b-050	294081	Rarefaction	2093.95131264693	0.973838369208755
CtslDeltaTEC	30903b-050	294853	Rarefaction	2094.24738694088	0.973893029058751
CtslDeltaTEC	30903b-050	295625	Rarefaction	2094.54218062358	0.973947324451089
CtslDeltaTEC	30903b-050	296397	Rarefaction	2094.83570268851	0.97400125843015
CtslDeltaTEC	30903b-050	297169	Rarefaction	2095.12796082939	0.974054834026426
CtslDeltaTEC	30903b-050	297941	Rarefaction	2095.41896482651	0.974108054242371
CtslDeltaTEC	30903b-050	298712	Rarefaction	2095.70834916899	0.974160853782346
CtslDeltaTEC	30903b-050	299484	Rarefaction	2095.99687181474	0.974213372567911
CtslDeltaTEC	30903b-050	300256	Rarefaction	2096.28416640084	0.974265544783067
CtslDeltaTEC	30903b-050	301028	Rarefaction	2096.57024107665	0.974317373339863
CtslDeltaTEC	30903b-050	301800	Rarefaction	2096.85510414739	0.974368861109528
CtslDeltaTEC	30903b-050	302572	Rarefaction	2097.13876343918	0.974420010917184
CtslDeltaTEC	30903b-050	303344	Rarefaction	2097.42122788605	0.974470825577539
CtslDeltaTEC	30903b-050	304115	Rarefaction	2097.70214186374	0.974521242712095
CtslDeltaTEC	30903b-050	304887	Rarefaction	2097.98224255148	0.974571395858987
CtslDeltaTEC	30903b-050	305659	Rarefaction	2098.26117153903	0.974621222167348
CtslDeltaTEC	30903b-050	306431	Rarefaction	2098.53893813307	0.974670724338214
CtslDeltaTEC	30903b-050	307203	Rarefaction	2098.8155495608	0.974719905077022
CtslDeltaTEC	30903b-050	307975	Rarefaction	2099.09101332989	0.974768767037571
CtslDeltaTEC	30903b-050	308747	Rarefaction	2099.36533810882	0.974817312881692
CtslDeltaTEC	30903b-050	309519	Rarefaction	2099.63853123459	0.974865545225485
CtslDeltaTEC	30903b-050	310290	Rarefaction	2099.91024792654	0.974913404785253
CtslDeltaTEC	30903b-050	311062	Rarefaction	2100.18120095486	0.974961018300389
CtslDeltaTEC	30903b-050	311834	Rarefaction	2100.45104491055	0.975008326036352
CtslDeltaTEC	30903b-050	312606	Rarefaction	2100.71978722753	0.975055330530691
CtslDeltaTEC	30903b-050	313378	Rarefaction	2100.9874342125	0.975102034288561
CtslDeltaTEC	30903b-050	314150	Rarefaction	2101.25399424007	0.975148439809091
CtslDeltaTEC	30903b-050	314922	Rarefaction	2101.51947384935	0.975194549548488
CtslDeltaTEC	30903b-050	315693	Rarefaction	2101.78353844132	0.975240306790475
CtslDeltaTEC	30903b-050	316465	Rarefaction	2102.04688052193	0.975285832649426
CtslDeltaTEC	30903b-050	317237	Rarefaction	2102.30916313298	0.975331070001021
CtslDeltaTEC	30903b-050	318009	Rarefaction	2102.57039325514	0.975376021222463
CtslDeltaTEC	30903b-050	318781	Rarefaction	2102.83057943536	0.975420688670691
CtslDeltaTEC	30903b-050	319553	Rarefaction	2103.08972615263	0.975465074685305
CtslDeltaTEC	30903b-050	320325	Rarefaction	2103.34784144972	0.975509181592979
CtslDeltaTEC	30903b-050	321097	Rarefaction	2103.60493189287	0.975553011688657
CtslDeltaTEC	30903b-050	321868	Rarefaction	2103.86067232284	0.97559651100742
CtslDeltaTEC	30903b-050	322640	Rarefaction	2104.11573450007	0.975639794653709
CtslDeltaTEC	30903b-050	323412	Rarefaction	2104.36978987425	0.975682808271337
CtslDeltaTEC	30903b-050	324184	Rarefaction	2104.62284753801	0.975725554070582
CtslDeltaTEC	30903b-050	324956	Rarefaction	2104.87491243112	0.97576803425661
CtslDeltaTEC	30903b-050	325728	Rarefaction	2105.12599106341	0.975810251033771
CtslDeltaTEC	30903b-050	326500	Rarefaction	2105.3760903652	0.975852206538947
CtslDeltaTEC	30903b-050	327271	Rarefaction	2105.62489357415	0.975893849095689
CtslDeltaTEC	30903b-050	328043	Rarefaction	2105.87305298335	0.975935288840401
CtslDeltaTEC	30903b-050	328815	Rarefaction	2106.12025090155	0.97597647371083
